31-07-2024 08:53:23 INFO  ExcelUtils:82 - Test Data Found in Row: 1
31-07-2024 08:53:25 INFO  ExcelUtils:28 - Getting sheets from the workbook.
31-07-2024 08:53:25 INFO  ExcelUtils:82 - Test Data Found in Row: 1
31-07-2024 08:53:25 INFO  ExcelUtils:28 - Getting sheets from the workbook.
31-07-2024 08:53:25 INFO  ExcelUtils:82 - Test Data Found in Row: 2
31-07-2024 08:54:34 INFO  TestListener:27 - org.json.JSONException: A JSONArray text must start with '[' at 1 [character 2 line 1]
31-07-2024 08:55:04 INFO  ExcelUtils:28 - Getting sheets from the workbook.
31-07-2024 08:55:05 INFO  ExcelUtils:82 - Test Data Found in Row: 1
31-07-2024 08:55:07 INFO  ExcelUtils:28 - Getting sheets from the workbook.
31-07-2024 08:55:07 INFO  ExcelUtils:82 - Test Data Found in Row: 1
31-07-2024 08:55:07 INFO  ExcelUtils:28 - Getting sheets from the workbook.
